obs_id,price_pred
id_000001,1003.262666380594
id_000002,2414.097160074647
id_000003,612.6336301274287
id_000004,5390.714349831462
id_000005,7854.817013773201
id_000006,1268.06869002432
id_000007,1905.4274323292939
id_000008,644.280020326376
id_000009,3262.11043088702
id_000010,3139.823454799922
id_000011,866.1054355171464
id_000012,1966.8144855845658
id_000013,5030.6624593942215
id_000014,534.9909160161033
id_000015,6086.189322070495
id_000016,3095.487521271345
id_000017,14227.962354136356
id_000018,1289.6205730534148
id_000019,1041.0009310083578
id_000020,2954.336522309355
id_000021,902.275552209454
id_000022,833.3896712333662
id_000023,703.7566194969704
id_000024,2299.543427083954
id_000025,7531.097793811396
id_000026,1598.8473615892744
id_000027,1061.3081581748265
id_000028,5265.776855457054
id_000029,160.41473901981408
id_000030,1691.2081255153807
id_000031,0
id_000032,6142.312335793069
id_000033,14950.659855348442
id_000034,2837.738506867645
id_000035,0
id_000036,3807.0927173245327
id_000037,2426.7978004055003
id_000038,586.9032169229704
id_000039,7380.8362522211355
id_000040,13382.483657386592
id_000041,9733.457131092959
id_000042,6054.824005937828
id_000043,1866.013759112091
id_000044,2478.1960972827583
id_000045,4957.953264812055
id_000046,0
id_000047,8947.331390818556
id_000048,6150.334133837949
id_000049,2426.5329435717176
id_000050,1781.9658740705017
id_000051,6246.88323141374
id_000052,4016.670728886351
id_000053,4194.1533274925605
id_000054,1360.4904841722255
id_000055,2363.23870215436
id_000056,4024.2807315350965
id_000057,6366.3484883911005
id_000058,1770.8252189245231
id_000059,3940.295530425943
id_000060,10088.982348490812
id_000061,444.34600732330273
id_000062,2645.711045074393
id_000063,1014.8682078410984
id_000064,11545.86846564102
id_000065,2426.5329435717176
id_000066,12032.994820382954
id_000067,2958.586854148758
id_000068,4541.325436850171
id_000069,7333.529064707593
id_000070,1167.9935882126601
id_000071,3923.6622572318774
id_000072,3006.3991938496074
id_000073,456.9191678058078
id_000074,594.8710142952123
id_000075,972.2304614431796
id_000076,0
id_000077,3885.094120954711
id_000078,464.9785875829748
id_000079,5749.975833906068
id_000080,3865.884540825533
id_000081,1251.401316852136
id_000082,1589.914916879381
id_000083,567.683669984367
id_000084,4290.202500899297
id_000085,12195.539419797116
id_000086,968.8869428357466
id_000087,0
id_000088,4678.410556134362
id_000089,1761.28655820709
id_000090,3526.2551500056616
id_000091,884.4304801205126
id_000092,2109.6346659382907
id_000093,540.482156759288
id_000094,1497.1761560057057
id_000095,10672.06257231501
id_000096,4947.443664895898
id_000097,795.7447721964363
id_000098,1366.0169847032366
id_000099,10225.233378750847
id_000100,1268.8453629819223
id_000101,2895.4436741325444
id_000102,15232.86012481591
id_000103,420.7017575620721
id_000104,3261.58011187006
id_000105,3040.265859498233
id_000106,4884.638977420405
id_000107,4880.6490112474785
id_000108,1334.1296756364736
id_000109,3785.588697396175
id_000110,2158.084056588732
id_000111,528.6736589048678
id_000112,3739.8426040487575
id_000113,193.3818104303191
id_000114,562.478673646805
id_000115,5357.451543752406
id_000116,1243.504361520604
id_000117,2320.7148391826468
id_000118,5069.832543754555
id_000119,15679.459752495002
id_000120,622.1577641079848
id_000121,3073.1405871394527
id_000122,8749.695074188228
id_000123,795.7447721964363
id_000124,5610.210234780834
id_000125,1541.7177529431374
id_000126,6073.458017515768
id_000127,1919.877741183558
id_000128,1805.3240081928652
id_000129,3164.024242184498
id_000130,1105.0222096550879
id_000131,8406.0338752161515
id_000132,256.9624541262765
id_000133,1887.2224403708915
id_000134,1978.971714268424
id_000135,1918.32986594886
id_000136,1562.9493967363323
id_000137,0
id_000138,10518.95525494263
id_000139,11820.652577949144
id_000140,6059.541279177049
id_000141,4385.184599858589
id_000142,2146.715040268031
id_000143,2796.1622558278414
id_000144,5579.711770022519
id_000145,3479.157141087686
id_000146,227.81170182442202
id_000147,1600.0960093253498
id_000148,5107.429186290556
id_000149,6039.061364931975
id_000150,3311.071771525978
id_000151,1738.4250495265678
id_000152,1065.165239349105
id_000153,7499.374530595365
id_000154,2427.4822933659107
id_000155,5228.647834794328
id_000156,845.7981101183668
id_000157,1062.838254406106
id_000158,4309.610103290417
id_000159,1193.617941658691
id_000160,1422.1865156611702
id_000161,4566.264928390321
id_000162,178.5422814882786
id_000163,3579.27287530198
id_000164,494.6497016389103
id_000165,321.85371961776764
id_000166,582.2717853153072
id_000167,5993.682749230522
id_000168,612.6336301274287
id_000169,4195.056370299724
id_000170,9931.025265763816
id_000171,2811.1583935168474
id_000172,5465.158037031826
id_000173,17536.1359246613
id_000174,1148.0424807804147
id_000175,6631.308954325508
id_000176,8111.805267698703
id_000177,1592.936584508865
id_000178,7434.871715580241
id_000179,1010.9532688589288
id_000180,905.9955745463576
id_000181,1148.14161810546
id_000182,4341.137995239447
id_000183,624.1608526603777
id_000184,2276.7338969086068
id_000185,5269.49313889127
id_000186,1805.3240081928652
id_000187,2435.2685721733396
